Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
6189,HYUNDAI,2015,2.0,Diesel,Automatic,73897,Jeep,39226,Santa FE
6190,HYUNDAI,2011,1.6,Petrol,Automatic,54190,Sedan,18826,Elantra
6191,TOYOTA,2013,2.5,Petrol,Automatic,94448,Sedan,26343,Camry
6192,HYUNDAI,2010,1.6,Petrol,Automatic,82622,Sedan,13476,Elantra
6193,VOLKSWAGEN,2015,1.8,Petrol,Tiptronic,47721,Sedan,23521,Jetta
6194,HYUNDAI,2012,2.2,Diesel,Automatic,43685,Jeep,16913,Santa FE
6195,TOYOTA,2012,1.5,Hybrid,Automatic,93827,Sedan,13485,Aqua
6196,HYUNDAI,2015,2.0,LPG,Automatic,26641,Sedan,9418,Sonata
6197,CHEVROLET,2017,1.0,Petrol,Automatic,20280,Sedan,13642,Spark
6198,TOYOTA,2007,1.3,Petrol,Automatic,90099,Sedan,10976,Belta
6199,TOYOTA,2012,1.5,Hybrid,Automatic,65244,Hatchback,8781,Aqua
6200,FORD,2015,2.0,Petrol,Automatic,66462,Jeep,19287,Escape SE
6201,MERCEDES-BENZ,1999,2.0,Petrol,Automatic,9051,Sedan,6899,CLK 200 200
6202,MERCEDES-BENZ,2001,2.2,Diesel,Manual,167747,Microbus,19444,Sprinter
6203,TOYOTA,2015,1.5,Hybrid,Automatic,99419,Hatchback,24148,Prius
6204,HYUNDAI,2015,1.6,LPG,Automatic,19816,Sedan,18346,Elantra
6205,HONDA,2011,1.3,Petrol,Variator,73322,Hatchback,6586,FIT
6206,KIA,2017,1.6,Petrol,Automatic,24855,Sedan,17249,RIO
6207,MERCEDES-BENZ,2014,1.8,Petrol,Automatic,39936,Sedan,23521,C 250
6208,SUBARU,2009,2.5,Petrol,Automatic,71458,Jeep,12544,Forester
6209,TOYOTA,2019,2.5,Hybrid,Automatic,5981,Sedan,3450,Camry
6210,BMW,1999,2.8,Petrol,Manual,16156,Sedan,6272,528
6211,FIAT,2012,1.4,Petrol,Manual,50331,Coupe,12541,500 sport
6212,HYUNDAI,2015,2.2,Diesel,Automatic,107375,Jeep,38229,Santa FE
6213,TOYOTA,2011,2.5,Petrol,Automatic,108609,Sedan,1019,Camry
6214,TOYOTA,2010,1.8,Hybrid,Automatic,59566,Hatchback,14113,Prius
6215,CHEVROLET,2014,2.0,Diesel,Automatic,181501,Sedan,13877,Cruze
6216,KIA,2011,2.4,Petrol,Tiptronic,51574,Sedan,19444,Optima
6217,TOYOTA,2012,2.5,Hybrid,Automatic,99033,Sedan,3136,Camry
6218,HONDA,2012,1.3,Hybrid,Tiptronic,73943,Hatchback,10036,Insight
6219,FORD,2012,2.2,Diesel,Manual,77671,Microbus,20385,Transit Tourneo
6220,TOYOTA,2010,1.8,Petrol,Automatic,72695,Sedan,1333,Corolla
6221,MERCEDES-BENZ,2003,3.2,Petrol,Tiptronic,141175,Jeep,11917,ML 320
6222,TOYOTA,2011,2.5,Petrol,Tiptronic,93206,Sedan,12231,Camry
6223,HYUNDAI,2016,2.0,Diesel,Automatic,72306,Jeep,40026,Santa FE
6224,CHEVROLET,2018,1.4,Petrol,Automatic,873,Jeep,15367,Trax
6225,TOYOTA,2004,2.4,Petrol,Automatic,82642,Minivan,12544,Ipsum
6226,TOYOTA,2014,1.8,Hybrid,Automatic,69594,Hatchback,18503,Prius
6227,LEXUS,2013,3.5,Hybrid,Automatic,85773,Jeep,1019,RX 450
6228,TOYOTA,2008,1.1,Hybrid,Variator,137199,Hatchback,10976,Prius
6229,HYUNDAI,2014,3.3,Petrol,Automatic,31069,Sedan,25089,Azera
6230,MERCEDES-BENZ,2012,4.5,Petrol,Tiptronic,5965,Jeep,25089,GL 450
6231,TOYOTA,2013,2.5,Hybrid,Automatic,78304,Sedan,22580,Camry
6232,FORD,2012,2.0,Hybrid,Automatic,6266,Hatchback,14269,C-MAX SE
6233,HYUNDAI,2014,2.5,Diesel,Automatic,108952,Minivan,31581,H1
6234,JEEP,2018,2.4,Petrol,Automatic,10253,Jeep,42337,Compass
6235,TOYOTA,2013,2.5,Hybrid,Tiptronic,73943,Sedan,24775,Camry HYBRID
6236,MERCEDES-BENZ,2012,2.0,Petrol,Tiptronic,74565,Sedan,31988,E 200
6237,BMW,2012,2.0,Petrol,Tiptronic,78293,Sedan,13799,328
6238,HONDA,2016,2.0,Petrol,Automatic,35418,Sedan,51526,Civic
6239,CHEVROLET,2016,2.4,Petrol,Tiptronic,35791,Jeep,32929,Equinox
6240,HONDA,2010,1.3,Hybrid,Automatic,105012,Sedan,8781,Civic
6241,LEXUS,2010,4.6,Petrol,Automatic,171026,Jeep,15681,GX 460
6242,AUDI,2012,3.2,Petrol,Tiptronic,60894,Jeep,35800,Q5
6243,HYUNDAI,2016,2.0,Diesel,Automatic,15240,Jeep,37476,Santa FE
6244,MERCEDES-BENZ,2011,2.5,Diesel,Manual,621,Microbus,25500,Sprinter
6245,FIAT,2015,1.4,Petrol,Automatic,52195,Hatchback,14113,500
6246,TOYOTA,2009,2.4,Hybrid,Automatic,96313,Minivan,23521,Estima
6247,HYUNDAI,2015,2.0,Diesel,Automatic,51906,Jeep,56848,Santa FE
6248,TOYOTA,2008,1.5,Hybrid,Variator,105633,Sedan,11290,Prius
6249,BMW,2012,3.0,Petrol,Automatic,87613,Sedan,39201,535
6250,TOYOTA,2008,1.5,Hybrid,Automatic,63380,Hatchback,9095,Prius
6251,TOYOTA,2013,1.8,Hybrid,Automatic,46502,Hatchback,3450,Prius
6252,HYUNDAI,2014,2.0,LPG,Automatic,215989,Sedan,10036,Sonata
6253,MERCEDES-BENZ,2011,3.5,Diesel,Automatic,40076,Sedan,13642,E 350
6254,MAZDA,2004,1.5,Petrol,Manual,101907,Hatchback,7527,Demio Sport
6255,MERCEDES-BENZ,1996,2.3,CNG,Manual,192625,Limousine,9408,E 230
6256,SSANGYONG,2010,2.0,Diesel,Automatic,111974,Jeep,20005,Actyon
6257,HYUNDAI,2017,1.6,Petrol,Automatic,15929,Sedan,1019,Elantra
6258,LEXUS,2017,2.0,Petrol,Tiptronic,22369,Sedan,24462,IS 250 TURBO
6259,HYUNDAI,2017,2.0,Diesel,Automatic,92280,Jeep,36366,Tucson
6260,HYUNDAI,2014,2.0,LPG,Automatic,195062,Sedan,8467,Sonata
6261,MERCEDES-BENZ,2010,2.5,Petrol,Tiptronic,136080,Sedan,17876,C 250
6262,MERCEDES-BENZ,2008,3.0,Diesel,Automatic,109121,Sedan,2430,E 350
6263,NISSAN,2006,1.5,Petrol,Automatic,83264,Hatchback,7683,Tiida
6264,MERCEDES-BENZ,2009,3.5,Diesel,Automatic,67816,Sedan,5018,E 350
6265,TOYOTA,2010,1.8,Hybrid,Variator,81524,Hatchback,17249,Prius
6266,TOYOTA,2014,2.5,Petrol,Automatic,66487,Sedan,22000,Camry
6267,TOYOTA,2004,1.3,Petrol,Automatic,7270,Sedan,7840,Ist
6268,KIA,2013,2.0,Petrol,Automatic,32431,Sedan,9700,Optima
6269,HYUNDAI,2014,1.8,Petrol,Tiptronic,48467,Sedan,15994,Elantra
6270,CHEVROLET,2012,1.4,Plug-in Hybrid,Automatic,103085,Hatchback,20385,Volt
6271,HONDA,2011,1.3,Petrol,Automatic,31069,Hatchback,5500,FIT
6272,HYUNDAI,2007,1.6,Petrol,Automatic,31929,Sedan,10406,Elantra
6273,TOYOTA,2012,1.5,Hybrid,Automatic,91342,Hatchback,13013,Aqua
6274,HYUNDAI,2010,2.0,Diesel,Automatic,25553,Jeep,17813,Santa FE
6275,CHEVROLET,2011,1.6,Petrol,Automatic,120189,Sedan,9543,Aveo
6276,HYUNDAI,2017,2.0,Diesel,Automatic,17058,Jeep,42337,Santa FE
6277,CHEVROLET,2013,1.6,Petrol,Automatic,44309,Hatchback,18973,Aveo
6278,TOYOTA,2013,2.5,Hybrid,Automatic,118402,Sedan,5018,Camry
6279,MERCEDES-BENZ,2001,2.2,Diesel,Manual,197596,Minivan,5500,Vito
6280,TOYOTA,2013,2.5,Hybrid,Automatic,140125,Sedan,5018,Camry
6281,SSANGYONG,2011,2.0,Diesel,Automatic,202947,Jeep,25299,REXTON
6282,HYUNDAI,2010,2.0,Petrol,Automatic,59347,Coupe,16323,Genesis
6283,DAEWOO,2010,1.8,Petrol,Automatic,102194,Sedan,8006,Lacetti
6284,CHEVROLET,2007,2.0,Diesel,Automatic,31850,Jeep,5331,Captiva
6285,DAEWOO,2010,1.6,Petrol,Automatic,58355,Sedan,5184,Lacetti
6286,CHEVROLET,2017,1.4,Petrol,Automatic,16156,Sedan,18189,Cruze
6287,CHEVROLET,2009,1.6,Petrol,Automatic,90136,Sedan,6899,Cruze
6288,MAZDA,2004,1.3,Petrol,Variator,142915,Sedan,6272,Demio
6289,SUBARU,2014,2.5,Petrol,Automatic,59030,Jeep,26343,Forester
6290,HONDA,1998,2.0,Petrol,Automatic,175288,Jeep,6899,Cr-v
6291,TOYOTA,2013,1.5,Hybrid,Automatic,65244,Sedan,16621,Prius C
6292,VOLKSWAGEN,2015,1.8,Petrol,Tiptronic,45981,Sedan,17562,Jetta
6293,TOYOTA,2015,1.5,Hybrid,Automatic,96027,Hatchback,8985,Aqua
6294,LEXUS,2013,4.6,Petrol,Automatic,125921,Jeep,54568,GX 470
6295,TOYOTA,2005,1.5,Petrol,Automatic,78293,Sedan,7213,Prius
6296,TOYOTA,2013,1.5,Hybrid,Automatic,65803,Hatchback,12121,Aqua
6297,TOYOTA,2010,2.4,Hybrid,Automatic,98425,Sedan,22894,Camry
6298,OPEL,2005,1.8,Petrol,Automatic,690,Goods wagon,10976,Astra
6299,HONDA,2015,2.4,Petrol,Automatic,31566,Jeep,39201,Cr-v
6300,CADILLAC,2010,3.0,Petrol,Automatic,134312,Sedan,2509,SRX
6301,TOYOTA,2013,1.8,Hybrid,Automatic,77671,Hatchback,18817,Prius
6302,HYUNDAI,2011,1.6,Petrol,Automatic,107918,Sedan,18826,Elantra
6303,MERCEDES-BENZ,1997,2.8,CNG,Automatic,18641,Sedan,6272,280
6304,HYUNDAI,2011,2.5,Diesel,Automatic,144207,Universal,21103,H1
6305,TOYOTA,2012,3.5,Petrol,Automatic,177206,Jeep,9565,Highlander
6306,FORD,2017,2.7,Petrol,Automatic,73609,Pickup,14583,F150
6307,TOYOTA,2015,2.5,Petrol,Tiptronic,37282,Sedan,32615,Camry
6308,NISSAN,2005,1.5,Petrol,Variator,93827,Hatchback,7370,Note
6309,SSANGYONG,2011,2.0,Diesel,Automatic,86945,Jeep,18092,Korando
6310,HYUNDAI,2015,2.0,LPG,Automatic,211019,Sedan,15367,Sonata
6311,SSANGYONG,2010,2.7,Diesel,Automatic,58021,Jeep,25889,REXTON
6312,HYUNDAI,2010,2.0,Petrol,Automatic,59347,Coupe,16327,Genesis
6313,TOYOTA,2012,1.0,Petrol,Automatic,68351,Sedan,11604,Vitz
6314,KIA,2011,3.5,Petrol,Automatic,192358,Jeep,2979,Sorento
6315,CHEVROLET,2009,1.6,Petrol,Automatic,58534,Sedan,5341,Lacetti
6316,NISSAN,2014,2.5,Petrol,Automatic,53564,Sedan,8467,Frontier
6317,HYUNDAI,2016,2.0,Diesel,Automatic,120588,Jeep,37633,Santa FE
6318,HYUNDAI,2016,2.0,Petrol,Automatic,30962,Sedan,49459,Sonata
6319,TOYOTA,2013,2.5,Hybrid,Automatic,94448,Sedan,26657,Camry
6320,MAZDA,2015,2.0,Petrol,Tiptronic,12427,Hatchback,37633,CX-3
6321,CHEVROLET,2015,1.4,Petrol,Automatic,45360,Sedan,14740,Cruze
6322,MERCEDES-BENZ,2005,2.2,Diesel,Manual,621,Microbus,20385,Sprinter
6323,BMW,2001,2.5,Petrol,Tiptronic,47566,Sedan,10663,525 ///M
6324,TOYOTA,2002,1.5,Petrol,Automatic,72700,Hatchback,8781,Ist
6325,VOLKSWAGEN,2002,1.8,Petrol,Manual,124274,Hatchback,6272,Golf
6326,LEXUS,2014,4.6,Petrol,Automatic,90856,Jeep,17562,GX 470
6327,TOYOTA,2013,1.5,Hybrid,Automatic,88856,Hatchback,15053,Aqua
6328,HONDA,2011,2.4,Petrol,Automatic,169350,Jeep,1490,Cr-v
6329,TOYOTA,2014,2.5,Petrol,Tiptronic,46603,Sedan,25089,Camry XLE
6330,CHEVROLET,2012,1.4,Plug-in Hybrid,Variator,70588,Sedan,24462,Volt Full Packet
6331,TOYOTA,2008,3.3,Hybrid,Automatic,97555,Jeep,34184,Highlander
6332,MERCEDES-BENZ,2015,2.0,Petrol,Automatic,99375,Jeep,12858,GLA 250
6333,SSANGYONG,2013,2.0,Diesel,Automatic,93076,Jeep,35046,REXTON
6334,HONDA,2016,2.0,Petrol,Automatic,22871,Sedan,44862,Civic
6335,MERCEDES-BENZ,2013,3.5,Diesel,Automatic,66984,Sedan,5802,E 350
6336,HYUNDAI,2014,2.0,Diesel,Automatic,85419,Jeep,33230,Tucson
6337,HYUNDAI,2014,2.5,Diesel,Automatic,76189,Minivan,32979,H1
6338,HONDA,2012,1.5,Hybrid,Variator,121167,Minivan,13500,Fred HIBRIDI
6339,TOYOTA,2015,1.5,Petrol,Automatic,42245,Hatchback,21040,Aqua
6340,HYUNDAI,2014,2.5,Diesel,Automatic,118060,Minivan,28423,H1
6341,TOYOTA,2014,2.5,Petrol,Automatic,66487,Sedan,15053,Camry
6342,MERCEDES-BENZ,2002,2.4,Petrol,Automatic,12427,Universal,3500,E 240
6343,CHEVROLET,2015,1.4,Petrol,Tiptronic,46603,Sedan,15681,Cruze
6344,OPEL,1997,1.6,Petrol,Automatic,111847,Sedan,4077,Astra
6345,MERCEDES-BENZ,2005,2.2,Diesel,Manual,165906,Microbus,17876,Sprinter
6346,CHEVROLET,2014,1.8,Petrol,Manual,42253,Sedan,14426,Cruze
6347,SUBARU,2013,2.5,Petrol,Automatic,46603,Jeep,21639,Forester 4x4
6348,TOYOTA,2012,1.4,Hybrid,Automatic,62137,Hatchback,17249,Prius C
6349,TOYOTA,2014,2.5,Hybrid,Automatic,79995,Sedan,2274,Camry
6350,NISSAN,2014,1.6,Petrol,Manual,44055,Jeep,23521,Juke Nismo RS
6351,HYUNDAI,2012,1.8,Petrol,Tiptronic,8389,Sedan,17562,Elantra
6352,MERCEDES-BENZ,2014,3.5,Diesel,Tiptronic,118060,Jeep,56450,ML 350
6353,DAEWOO,2011,1.6,Petrol,Automatic,94350,Sedan,9832,Lacetti
6354,CHEVROLET,2014,1.4,Hybrid,Automatic,86054,Hatchback,3763,Volt
6355,HYUNDAI,2011,2.0,Petrol,Automatic,73038,Sedan,18826,Sonata
6356,HYUNDAI,2015,2.4,Hybrid,Automatic,48361,Sedan,1646,Sonata
6357,MERCEDES-BENZ,2011,3.5,Diesel,Automatic,140586,Coupe,1568,E 350
6358,TOYOTA,2012,1.5,Hybrid,Automatic,86374,Hatchback,11290,Prius C
6359,MERCEDES-BENZ,2004,2.2,Diesel,Manual,230839,Microbus,29793,Sprinter
6360,HYUNDAI,2012,2.5,Diesel,Automatic,142915,Universal,17346,H1
6361,HYUNDAI,2016,2.2,Diesel,Automatic,85740,Jeep,44724,Santa FE
6362,HYUNDAI,2010,2.0,Diesel,Automatic,107602,Jeep,17923,Tucson
6363,MERCEDES-BENZ,2000,2.7,Diesel,Tiptronic,208159,Sedan,11604,E 270 4
6364,HYUNDAI,2012,1.6,Petrol,Automatic,89168,Sedan,19416,Elantra
6365,CHEVROLET,2014,1.4,Hybrid,Automatic,82764,Hatchback,1725,Volt
6366,HYUNDAI,2013,1.8,Petrol,Tiptronic,69594,Sedan,20071,Elantra
6367,MERCEDES-BENZ,2000,3.2,CNG,Tiptronic,130488,Sedan,11917,S 320
6368,CHEVROLET,2017,1.4,Petrol,Tiptronic,5567,Sedan,15053,Cruze
6369,HYUNDAI,2017,2.0,Petrol,Tiptronic,12427,Sedan,28852,Elantra
6370,HYUNDAI,2015,2.0,Diesel,Automatic,65037,Jeep,48998,Santa FE
6371,HYUNDAI,2013,2.0,Diesel,Automatic,118060,Jeep,35962,Santa FE
6372,BMW,2014,4.4,Petrol,Automatic,38644,Jeep,17876,X6
6373,HYUNDAI,2014,2.0,Diesel,Automatic,54507,Jeep,33575,Tucson
6374,MERCEDES-BENZ,1996,3.2,CNG,Manual,139587,Sedan,8467,E 320
6375,HYUNDAI,2014,2.0,Diesel,Automatic,12987,Jeep,31747,Santa FE
6376,TOYOTA,2012,2.5,Hybrid,Automatic,96313,Sedan,23521,Camry Hybrid
6377,HONDA,2012,1.5,Hybrid,Tiptronic,55923,Sedan,11133,FIT
6378,HYUNDAI,2015,2.4,Petrol,Automatic,74565,Sedan,24148,Sonata
6379,HONDA,2016,1.5,Petrol,Automatic,2352,Sedan,59834,Civic
6380,BMW,2012,3.0,Petrol,Automatic,144648,Jeep,15994,X5
6381,HYUNDAI,2014,2.0,Diesel,Automatic,89483,Jeep,36865,Santa FE
6382,CHEVROLET,2018,1.4,Petrol,Automatic,23239,Sedan,15053,Cruze
6383,CHEVROLET,2009,2.0,Diesel,Automatic,4039,Sedan,15681,Lacetti
6384,VOLKSWAGEN,2008,3.2,Petrol,Tiptronic,85749,Sedan,18817,Phaeton
6385,HYUNDAI,2016,2.5,Diesel,Automatic,113426,Universal,36231,H1
6386,TOYOTA,2008,3.3,Hybrid,Automatic,167249,Jeep,1646,Highlander
6387,NISSAN,2011,3.5,Petrol,Automatic,55302,Minivan,23207,Quest
6388,BMW,2012,3.0,Diesel,Automatic,44114,Jeep,31047,X5
6389,HONDA,2012,1.3,Petrol,Automatic,90720,Hatchback,6899,FIT
6390,SSANGYONG,2011,2.0,Diesel,Automatic,107119,Jeep,21768,REXTON
6391,MERCEDES-BENZ,2014,3.5,Petrol,Tiptronic,66691,Jeep,60213,ML 350 4 MATIC
6392,SSANGYONG,2016,1.6,Petrol,Automatic,11494,Jeep,34419,Actyon
6393,MERCEDES-BENZ,2014,3.5,Diesel,Automatic,82238,Sedan,31047,E 350
6394,HYUNDAI,2016,1.6,Diesel,Automatic,20516,Sedan,23207,Elantra
6395,TOYOTA,2019,2.0,Petrol,Automatic,2691,Jeep,29793,CHR
6396,HYUNDAI,2015,1.6,Diesel,Automatic,105633,Hatchback,21395,I30
6397,HONDA,2018,1.5,Petrol,Automatic,4971,Hatchback,60502,FIT
6398,MERCEDES-BENZ,1998,2.3,Petrol,Automatic,125517,Cabriolet,6899,SLK 230
6399,HYUNDAI,2013,2.0,Diesel,Automatic,56060,Jeep,46490,Santa FE
6400,KIA,2007,2.0,Diesel,Automatic,44222,Jeep,5959,Sportage
6401,HYUNDAI,2011,2.0,Diesel,Automatic,42023,Jeep,14122,Tucson
6402,BMW,2012,3.0,Diesel,Automatic,64286,Jeep,8154,X5
6403,LEXUS,2012,1.8,Hybrid,Automatic,108184,Hatchback,1490,CT 200h
6404,MERCEDES-BENZ,2006,2.2,Diesel,Tiptronic,167770,Sedan,19130,E 200
6405,TOYOTA,2012,1.3,Petrol,Variator,119925,Hatchback,8000,Vitz
6406,HYUNDAI,2014,2.0,LPG,Automatic,220368,Sedan,11917,Sonata
6407,TOYOTA,2015,1.5,Petrol,Automatic,29515,Sedan,24148,Prius C
6408,TOYOTA,2012,2.5,Petrol,Tiptronic,68040,Jeep,21953,RAV 4
6409,FORD,2017,1.6,Petrol,Automatic,25476,Sedan,15367,Fiesta
6410,HYUNDAI,2017,2.0,Hybrid,Automatic,86034,Sedan,7213,Sonata
6411,TOYOTA,2013,1.8,Hybrid,Automatic,90472,Sedan,21012,Prius
6412,HYUNDAI,2016,2.0,LPG,Automatic,183907,Sedan,15681,Sonata
6413,HYUNDAI,2015,2.0,Diesel,Automatic,39347,Jeep,51373,Santa FE
6414,HYUNDAI,2011,3.8,Petrol,Automatic,70849,Coupe,16766,Genesis
6415,SSANGYONG,2017,1.6,Diesel,Automatic,16005,Jeep,40634,Actyon
6416,BMW,2004,2.5,Diesel,Tiptronic,164663,Sedan,16308,525
6417,HYUNDAI,2013,2.0,Diesel,Automatic,28509,Jeep,28391,Santa FE
6418,NISSAN,2010,4.0,Petrol,Automatic,90099,Jeep,19500,X-Terra
6419,HONDA,1996,2.0,Petrol,Automatic,18641,Jeep,5331,Cr-v
6420,HYUNDAI,2014,2.0,LPG,Automatic,115141,Sedan,13799,Sonata
6421,CHRYSLER,2015,3.6,Petrol,Automatic,86813,Sedan,6899,300
6422,HYUNDAI,2010,3.3,Petrol,Automatic,148233,Sedan,23828,Genesis
6423,HONDA,2018,1.5,Petrol,Automatic,5294,Coupe,62493,Civic
6424,LEXUS,2012,1.8,Hybrid,Automatic,59030,Hatchback,21326,CT 200h
6425,SUBARU,2003,2.0,Petrol,Automatic,108119,Sedan,7840,Forester
6426,TOYOTA,2011,1.8,Hybrid,Tiptronic,178396,Hatchback,11604,Prius
6427,MITSUBISHI,2006,2.4,CNG,Automatic,68661,Jeep,13485,Outlander
6428,HYUNDAI,2012,1.6,Petrol,Automatic,71750,Sedan,16618,Elantra
6429,TOYOTA,2009,1.5,Hybrid,Automatic,88499,Sedan,1882,Prius
6430,CHEVROLET,2016,2.5,Petrol,Automatic,39146,Sedan,54954,Impala
6431,TOYOTA,2009,1.5,Hybrid,Automatic,147807,Sedan,11290,Prius
6432,HYUNDAI,2013,2.5,Diesel,Automatic,43070,Minivan,22433,H1
6433,HONDA,2017,2.0,Petrol,Automatic,9942,Sedan,54349,Civic
6434,BMW,2014,3.0,Petrol,Automatic,55941,Coupe,1176,435
6435,JEEP,2014,2.4,Petrol,Automatic,52452,Jeep,37291,Compass
6436,NISSAN,2014,1.2,Petrol,Automatic,77671,Hatchback,9722,Note
6437,SUZUKI,2006,2.7,Petrol,Automatic,53438,Jeep,14426,Grand Vitara
6438,MAZDA,1998,2.0,Petrol,Automatic,99419,Sedan,4200,Millenia
6439,LAND ROVER,2016,3.0,Diesel,Automatic,49397,Jeep,9722,Range Rover
6440,TOYOTA,2006,2.4,Petrol,Automatic,114332,Sedan,15681,Camry
6441,HYUNDAI,2016,2.0,LPG,Automatic,160899,Sedan,15681,Sonata
6442,OPEL,2000,1.6,Petrol,Automatic,139808,Sedan,8154,Astra G
6443,FORD,2013,2.5,Petrol,Automatic,52020,Sedan,12858,Fusion
6444,TOYOTA,2012,1.5,Hybrid,Variator,82308,Hatchback,15367,Prius C
6445,VOLKSWAGEN,2015,1.8,Petrol,Tiptronic,44600,Sedan,17876,Jetta
6446,VOLKSWAGEN,2015,1.8,Petrol,Tiptronic,24233,Sedan,22580,Jetta
6447,CHEVROLET,2011,2.0,Diesel,Automatic,32756,Sedan,9261,Cruze
6448,FORD,2018,2.0,Hybrid,Tiptronic,24233,Sedan,39829,Fusion
6449,MITSUBISHI,2002,3.0,Petrol,Automatic,109361,Minivan,19757,Delica
6450,HYUNDAI,2017,2.0,LPG,Automatic,198641,Sedan,11604,Sonata
6451,VOLKSWAGEN,2014,1.8,Petrol,Tiptronic,122783,Sedan,17249,Passat
6452,NISSAN,2007,1.5,Petrol,Variator,90099,Hatchback,10000,Tiida
6453,HYUNDAI,2015,2.0,Diesel,Automatic,67422,Jeep,31248,Tucson
6454,BMW,2011,3.0,Petrol,Automatic,72821,Jeep,6586,X5
6455,MERCEDES-BENZ,2002,3.2,Petrol,Tiptronic,86371,Sedan,10663,E 320
6456,SUBARU,2003,3.0,Petrol,Tiptronic,129867,Sedan,7840,Legacy
6457,KIA,2012,2.0,Petrol,Automatic,34499,Sedan,14113,Optima
6458,TOYOTA,2007,1.5,Hybrid,Automatic,66641,Sedan,11133,Prius
6459,HYUNDAI,2018,1.6,LPG,Automatic,22148,Sedan,36426,Elantra
6460,TOYOTA,2018,2.5,Hybrid,Automatic,21784,Sedan,18817,Camry
6461,AUDI,2013,3.0,Petrol,Automatic,187472,Hatchback,11133,A7
6462,HYUNDAI,2012,3.0,LPG,Automatic,140954,Sedan,18500,Grandeur
6463,MITSUBISHI,2013,2.4,Petrol,Automatic,69731,Hatchback,10820,Lancer GT
6464,FORD,2012,2.5,LPG,Tiptronic,85192,Sedan,18503,Fusion
6465,MERCEDES-BENZ,2012,1.8,Petrol,Automatic,45981,Sedan,39201,250
6466,JAGUAR,2015,2.2,Diesel,Automatic,44309,Sedan,45674,XF
6467,TOYOTA,2011,1.8,Petrol,Variator,85128,Hatchback,19601,Prius
6468,FORD,2009,2.5,Hybrid,Automatic,88856,Jeep,17562,Escape
6469,CHEVROLET,2012,2.0,Diesel,Automatic,138133,Jeep,14959,Orlando
6470,FIAT,2014,1.4,Petrol,Tiptronic,15534,Coupe,13172,500
6471,TOYOTA,2010,1.8,Petrol,Automatic,73943,Sedan,17876,Corolla LE
6472,MITSUBISHI,2003,2.4,Petrol,Tiptronic,162178,Minivan,7840,Grandis
6473,OPEL,2007,1.7,Diesel,Manual,107497,Goods wagon,11604,Astra H
6474,ACURA,2012,2.4,Petrol,Automatic,73243,Sedan,4077,TSX
6475,TOYOTA,2016,1.8,Hybrid,Automatic,80778,Hatchback,31361,Prius
6476,HYUNDAI,2014,1.8,Petrol,Automatic,65617,Sedan,16935,Elantra
6477,TOYOTA,2008,1.5,Hybrid,Automatic,59341,Hatchback,11604,Prius
6478,CADILLAC,2013,2.5,Petrol,Automatic,122267,Sedan,6272,ATS
6479,TOYOTA,2015,1.5,Petrol,Automatic,42875,Hatchback,19579,Aqua
6480,CHEVROLET,2012,2.0,Petrol,Automatic,71414,Sedan,22825,Malibu
6481,HYUNDAI,2011,2.0,Diesel,Automatic,42282,Jeep,27591,Tucson
6482,KIA,2014,2.4,Petrol,Tiptronic,47846,Jeep,32302,Sportage
6483,HYUNDAI,2014,2.5,Diesel,Automatic,105079,Minivan,35902,H1
6484,TOYOTA,2007,1.5,Petrol,Automatic,167545,Hatchback,13172,Prius 9
6485,SSANGYONG,2013,2.0,Diesel,Automatic,61450,Jeep,24327,Korando
6486,NISSAN,2012,1.2,Petrol,Automatic,37187,Hatchback,6895,March
6487,HYUNDAI,2016,2.0,Diesel,Automatic,114960,Jeep,34406,Santa FE
6488,HYUNDAI,2014,1.6,Petrol,Automatic,87467,Sedan,16480,Elantra
6489,CHEVROLET,2012,2.0,Petrol,Automatic,100705,Sedan,19384,Malibu
6490,MERCEDES-BENZ,2016,3.5,Diesel,Automatic,47973,Sedan,1568,E 350
6491,BMW,2011,3.0,Petrol,Tiptronic,114954,Sedan,29793,535
6492,SSANGYONG,2016,1.6,Petrol,Automatic,8407,Jeep,25089,Actyon
6493,TOYOTA,2014,2.7,Petrol,Automatic,40385,Jeep,3763,Tacoma
6494,TOYOTA,2015,2.5,Petrol,Tiptronic,67108,Sedan,32145,Camry
6495,TOYOTA,2012,1.5,Hybrid,Automatic,76429,Hatchback,10036,Aqua
6496,SSANGYONG,2012,2.0,Diesel,Automatic,103769,Jeep,18983,Korando
6497,MERCEDES-BENZ,2014,3.5,Petrol,Tiptronic,88483,Sedan,48610,E 350
6498,TOYOTA,2010,1.8,Hybrid,Automatic,99035,Hatchback,3293,Prius
6499,HYUNDAI,2014,2.0,Diesel,Automatic,24319,Jeep,28225,Santa FE
6500,SSANGYONG,2011,2.0,Diesel,Automatic,93032,Sedan,15483,Actyon
6501,HONDA,2014,1.5,Hybrid,Variator,84506,Hatchback,10349,FIT
6502,MERCEDES-BENZ,2011,3.0,Diesel,Automatic,169750,Sedan,7997,E 350
6503,MINI,2006,1.6,Petrol,Tiptronic,9258,Coupe,7683,Cooper
6504,MERCEDES-BENZ,2005,3.2,Diesel,Tiptronic,161556,Jeep,21953,ML 320 cdi
6505,BMW,2002,4.4,Petrol,Automatic,76712,Sedan,6586,650
6506,AUDI,2011,2.8,Petrol,Tiptronic,49088,Sedan,42334,A6 QUATTRO
